"","GAIN","AMPLI","LOSS","LOH"
"1p",18.74,0,8.6,33.77
"2p",33.08,0,0,0
"3p",16,0,0,5.92
"4p",18.59,0,20.63,42.54
"5p",37.96,0,0,0
"6p",15.58,0,12.55,20.66
"7p",22.21,0,0.61,0
"8p",24.83,0,57.68,0
"9p",0.56,0,13.37,0
"10p",66.76,0,0,0
"11p",40.14,0,0,26.85
"12p",61.37,0,0,0
"16p",45.71,0,0,0
"17p",0,0,0,99.89
"18p",0,0,0,99.9
"19p",27.96,0,11.85,0
"20p",55.71,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",20.42,0,10.28,5.56
"1q",27.41,0,0,0
"2q",32.43,0,0,2.01
"3q",38.94,0,0.92,0
"4q",21.32,0,0.21,0
"5q",28.16,0,34.17,14.77
"6q",6.94,0,24.83,43.91
"7q",20.91,0,0,0
"8q",25.31,0,0,0
"9q",27.03,0,0,34.2
"10q",7.37,0,0,0
"11q",23.68,0,0,37.05
"12q",12.6,0,0,56.41
"13q",20.55,0,1.08,96.02
"14q",26.2,0,0.26,0
"15q",33.69,0,0.31,0
"16q",59.97,0,0,0
"17q",21.96,0,0,100
"18q",0,0,18.66,52.1
"19q",19.73,0,7.97,0
"20q",28.63,0,0,0
"21q",28.14,0,0.81,0
"22q",10.2,0,6.35,47.97
"Yq",0,0,0,0
"Xq",96.2,0,0,6.92
