"","GAIN","AMPLI","LOSS","LOH"
"1p",2.08,0,0.36,2.89
"2p",0,0,3.05,3.89
"3p",3.17,0,0.55,6.54
"4p",0.58,0,0,0
"5p",0,0,0,0
"6p",0.12,0,2.22,7.74
"7p",1.33,0,0,0
"8p",0.78,0,0,0
"9p",0,0,0.13,7.33
"10p",0,0,0,0
"11p",2.64,0,0.13,5.52
"12p",5.57,0,0,8.6
"16p",5.88,0,0,9.66
"17p",0,0,0,0
"18p",0,0,0,0
"19p",3.82,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0.61,0,0,0
"1q",0,0,0,0
"2q",0,0,0.1,2.08
"3q",0,0,0,3.44
"4q",0,0,5.47,3.11
"5q",0,0,0,0
"6q",0,0,0.13,2.76
"7q",1,0,0.24,5.12
"8q",2.52,0,0.01,3.39
"9q",6.11,0,0.4,0
"10q",0.79,0,7.9,5.72
"11q",0.07,0,0.34,0
"12q",0,0,0.07,0
"13q",0.5,0,7.6,4.84
"14q",1.28,0,0.32,0
"15q",5.06,0,4.85,3.58
"16q",2.79,0,0,0
"17q",0.11,0,0,0
"18q",0,0,0,0
"19q",0,0,0.92,0
"20q",0.33,0,0,0
"21q",0,0,0,0
"22q",0.34,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0.26,0
