"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,99.93,0
"2p",0,0,0,0
"3p",0,0,100,0
"4p",0,0,97.87,0
"5p",0,0,0.19,0
"6p",0,0,0,0
"7p",0,0,0,0
"8p",12.51,0,78.41,0
"9p",0,0,95.1,0
"10p",0,0,100,0
"11p",1.23,0,1.52,0
"12p",0,0,0,0
"16p",0,0,0.15,0
"17p",0,0,0,99.89
"18p",31.21,0,0,0
"19p",0,0,23.36,0
"20p",0,0,3.14,18.34
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",4.3,0,0,0
"1q",13.7,0,0.32,8.3
"2q",0,0,0,0
"3q",100,0,0,0
"4q",0,0,32.94,0
"5q",0,0,99.98,0
"6q",0.51,0,1.61,0
"7q",0,0,0.59,0
"8q",99.62,0,0,8.09
"9q",0,0,3.9,96.12
"10q",1.8,0,96.83,0
"11q",15.34,0,74.36,0
"12q",0,0,0,0
"13q",0,0,0,100
"14q",18.47,0,34.39,45.03
"15q",14.02,0,33.33,3.24
"16q",0,0,0.6,0
"17q",6.69,0,1.61,0
"18q",0.42,0,12.07,0
"19q",0,0,1.71,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",99.95,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0.26,0
