"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,0
"2p",0,0,0.41,0
"3p",0.42,0,0.5,0
"4p",0.18,0,0,0
"5p",0.79,0,0,0
"6p",0,0,44.45,0
"7p",0.5,0,0,0
"8p",3.52,0,83.68,0
"9p",0,0,0.26,0
"10p",0,0,0,0
"11p",0.26,0,0,0
"12p",21.08,0,0,78.47
"16p",10.26,0,38.36,11.05
"17p",0,0,99.89,0
"18p",0,0,0,99.9
"19p",0,0,0.14,16.07
"20p",96.9,0,3.09,100
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",0,0,0,0
"2q",0,0,0,0
"3q",0.26,0,0,0
"4q",0,0,0.82,91.99
"5q",0,0,27.92,2.19
"6q",0,0,46.58,0
"7q",0.37,0,0.48,0
"8q",89.58,0,2.79,0
"9q",0,0,0.28,0
"10q",0,0,0,0
"11q",0,0,13.78,13.52
"12q",0,0,0.47,0
"13q",0.47,0,0.13,0
"14q",0,0,1.29,98.92
"15q",31.63,0,0.43,0
"16q",0,0,26.65,0
"17q",98.1,0,1.84,0
"18q",0,0,0,99.99
"19q",0,0,0,0
"20q",100,0,0,99.81
"21q",0,0,0,0
"22q",0.92,0,30.82,30.71
"Yq",0,0,0,0
"Xq",0,0,0.26,0
