"","GAIN","AMPLI","LOSS","LOH"
"1p",4.2,0,41.98,0
"2p",0,0,0,0
"3p",27.15,0,0,0
"4p",0,0,0,0
"5p",7.75,0,0,0
"6p",0,0,62.97,0
"7p",5.63,0,0,0
"8p",0,0,0,0
"9p",0,0,0,0
"10p",0,0,56.9,0
"11p",8.54,0,0,0
"12p",15.32,0,0,0
"16p",17.35,0,60.57,0
"17p",0,0,0,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",5.24,0,40.34,4.72
"2q",2.66,0,0,0
"3q",3.46,0,0,0
"4q",0,0,0,0
"5q",0,0,0,0
"6q",4.83,0,25.68,0
"7q",4.43,0,0,0
"8q",10.07,0,0,0
"9q",0,0,0,0
"10q",3.92,0,48.79,0
"11q",5.87,0,0,11.73
"12q",26.12,0,0,0
"13q",4.67,0,27.08,0
"14q",0,0,60.11,33.5
"15q",5.61,0,41.41,0
"16q",0,0,33.41,0
"17q",8.88,0,0,0
"18q",5.21,0,0,0
"19q",12.34,0,0,0
"20q",12.5,0,0,9.37
"21q",0,0,29.78,0
"22q",0,0,48.85,0
"Yq",22.26,0,0,0
"Xq",4.85,0,0,0
