"","GAIN","AMPLI","LOSS","LOH"
"1p",0.03,0,0.22,0
"2p",0,0,2.64,0
"3p",0,0,1.3,5.8
"4p",0,0,26.68,0
"5p",0,0,0,0
"6p",0.43,0,2.54,0
"7p",0,0,0,0
"8p",0,0,0,0
"9p",95.1,0,0,0
"10p",0,0,0,0
"11p",0,0,1.44,5.08
"12p",0,0,0.73,0
"16p",1.95,0,0.66,0
"17p",0,0,1.17,0
"18p",0,0,0,0
"19p",1.16,0,0,0
"20p",1,0,3.58,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,99.9,0
"1q",0.32,0,1.25,0
"2q",0,0,0.48,0
"3q",0,0,1.2,2.57
"4q",71.01,0,0.52,0
"5q",0.42,0,0.38,0
"6q",0,0,0.84,0
"7q",0.46,0,1.7,0
"8q",0.32,0,0.66,2.94
"9q",0,0,0,0
"10q",0,0,0,0
"11q",0.33,0,0.68,0
"12q",0,0,0.18,0
"13q",0.2,0,0.24,0
"14q",0,0,0.32,0
"15q",0.32,0,0,0
"16q",0.81,0,2.72,0
"17q",0.53,0,0,0
"18q",0,0,0,0
"19q",1.09,0,0,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",1.49,0,0,0
"Yq",0,0,0,0
"Xq",0,0,100,0
