"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,0
"2p",0,0,0,5.48
"3p",50.35,0,0,0
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0,0,0,6.48
"7p",27.42,0,0,0
"8p",34.87,0,0,0
"9p",0,0,23.34,0
"10p",0,0,0,0
"11p",0,0,0,6.61
"12p",0,0,0,0
"16p",19.92,0,0,17.79
"17p",0,0,14.14,14.74
"18p",45.62,0,0,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",0,0,9.77,0
"2q",0,0,0,0
"3q",0,0,0,0
"4q",0,0,0,0
"5q",0,0,0,0
"6q",0,0,0,2.98
"7q",0,0,0,0
"8q",0,0,0,3.92
"9q",0,0,8.04,9.23
"10q",0,0,0,3.96
"11q",0,0,0,14
"12q",13.8,0,0,0
"13q",0,0,0,0
"14q",7.29,0,0,4.02
"15q",0,0,0,0
"16q",13.8,0,0,0
"17q",9.82,0,0,10.14
"18q",0,0,34.32,0
"19q",0,0,0,15.54
"20q",0,0,0,0
"21q",0,0,0,0
"22q",13.37,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0,4.05
