"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,15.6,3.29
"2p",15.22,0,11.19,0
"3p",0,0,18.25,0
"4p",0,0,0,0
"5p",99.94,0,0,0
"6p",8.66,0,0,0
"7p",0,0,35.69,0
"8p",0,0,65.85,0
"9p",0,0,0,0
"10p",0,0,0,0
"11p",0,0,84.33,6.28
"12p",0,0,0,0
"16p",10.26,0,0,0
"17p",0,0,99.89,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",94.91,0,0,0
"1q",93.83,0,0,99.17
"2q",0,0,5.53,0
"3q",0,0,0,0
"4q",0,0,0,0
"5q",0,0,0,100
"6q",8.34,0,35.53,0
"7q",0,0,0,5.39
"8q",97.91,0,0,0
"9q",0,0,50.39,0
"10q",0,0,0,0
"11q",33.11,0,0,0
"12q",0,0,0,0
"13q",0,0,14.68,0
"14q",65.38,0,0,0
"15q",21.7,0,0,0
"16q",7.39,0,13.22,18.09
"17q",44.61,0,17.03,22.94
"18q",0,0,47.13,5.14
"19q",0,0,0,0
"20q",0,0,0,0
"21q",15.13,0,0,0
"22q",35.54,0,0,0
"Yq",0,0,0,0
"Xq",69.6,0,0,0
