"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,99.93,0
"2p",0,0,0,0
"3p",0,0,100,0
"4p",0,0,97.87,0
"5p",0,0,0,0
"6p",0,0,0,0
"7p",0,0,0,0
"8p",12.41,0,78.41,0
"9p",0,0,95.1,0
"10p",0,0,100,0
"11p",0,0,0,0
"12p",0,0,0,0
"16p",0,0,0,0
"17p",0,0,0,99.89
"18p",31.21,0,0,0
"19p",0,0,22.65,0
"20p",0,0,0,18.34
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",10.76,0,0,8.3
"2q",0,0,0,0
"3q",100,0,0,0
"4q",0,0,27.88,0
"5q",0,0,100,0
"6q",0,0,0,0
"7q",0,0,0,0
"8q",99.42,0,0,4.17
"9q",0,0,0,96.12
"10q",0,0,96.87,0
"11q",4.69,0,60.56,0
"12q",0,0,0,0
"13q",0,0,0,100
"14q",18.47,0,34.39,45.03
"15q",7.6,0,20.65,0
"16q",0,0,0,0
"17q",0,0,0,0
"18q",0,0,11.21,0
"19q",0,0,0,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",100,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0,0
