"","GAIN","AMPLI","LOSS","LOH"
"1p",8.76,0,2.78,5.31
"2p",100,0,0,9.56
"3p",0,0,3.97,6.44
"4p",0,0,0,100
"5p",0,0,0,0
"6p",0,0,0,100
"7p",0,0,0,0
"8p",0,0,0,0
"9p",100,0,0,0
"10p",0,0,0,0
"11p",0,0,0,0
"12p",98.45,0,0,0
"16p",0,0,0,10.48
"17p",0,0,0,87.04
"18p",0,0,0,99.9
"19p",41.69,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",95.68,0,0,0
"1q",0,0,0,22.13
"2q",91.62,0,0,22.26
"3q",0,0,0,0
"4q",0,0,5.67,99.92
"5q",0,0,0,0
"6q",0,0,0,100
"7q",0,0,12.34,3.18
"8q",0,0,0,3.3
"9q",99.98,0,0,0
"10q",0,0,0,0
"11q",0,0,0,0
"12q",73.5,0,0,5.02
"13q",97.06,0,0,0
"14q",97.47,0,0,0
"15q",99.79,0,0,0
"16q",0,0,0,79.48
"17q",0,0,0,85.53
"18q",0,0,0,99.99
"19q",99.97,0,0,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",0,0,0,100
"Yq",0,0,0,0
"Xq",99.69,0,0,0
