"","GAIN","AMPLI","LOSS","LOH"
"1p",60.62,0,0,0
"2p",100,0,0,0
"3p",0,0,0,100
"4p",0,0,0,100
"5p",10.01,0,0,45.36
"6p",43.93,0,0,0
"7p",100,0,0,0
"8p",0,0,0,99.57
"9p",33.52,0,63.78,19.29
"10p",0,0,0,0
"11p",18.7,0,0,81.47
"12p",92.48,0,0,0
"16p",0,0,0,100
"17p",0,0,0,99.89
"18p",0,0,0,99.9
"19p",0,0,0,100
"20p",100,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",26.42,0,0,49.19
"1q",98.29,0,0,0
"2q",81.04,0,0,24.24
"3q",38.28,0,0,0
"4q",0,0,0,99.92
"5q",0,0,23.58,76.72
"6q",17.53,0,0,0
"7q",69.41,0,15.59,83.18
"8q",45.45,0,0,7.18
"9q",47.88,0,0,96.12
"10q",0,0,0,0
"11q",12.42,0,0,19.59
"12q",78.94,0,0,0
"13q",30.84,0,0,70.39
"14q",0,0,0,98.92
"15q",0,0,0,96.65
"16q",0,0,0,100
"17q",7.86,0,0,0
"18q",0,0,28.64,67.53
"19q",55.72,0,0,0
"20q",62.9,0,0,0
"21q",0,0,15.76,100
"22q",0,0,0,100
"Yq",0,0,0,0
"Xq",98.21,0,0,0
