"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,0
"2p",0,0,0,0
"3p",0,0,73.17,0
"4p",0,0,0,0
"5p",0,0,52.76,0
"6p",0,0,0,0
"7p",0,0,0,0
"8p",0,0,0,0
"9p",0,0,0,0
"10p",0,0,0,0
"11p",0,0,0,0
"12p",0,0,0,0
"16p",22.03,0,10.47,9.66
"17p",0,0,99.89,0
"18p",0,0,28.87,0
"19p",52.73,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",0,0,0,0
"2q",0,0,0,0
"3q",0,0,0,0
"4q",0,0,16.38,0
"5q",0,0,0,0
"6q",0,0,16.35,0
"7q",0,0,3.07,5.54
"8q",0,0,0,0
"9q",0,0,0,0
"10q",0,0,0,0
"11q",0,0,0,0
"12q",0,0,0,3.89
"13q",0,0,100,0
"14q",0,0,0,0
"15q",0,0,0,5.36
"16q",0,0,0,0
"17q",9.72,0,0,0
"18q",0,0,96.75,0
"19q",0,0,0,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",40.12,0,0,95.32
"Yq",0,0,0,0
"Xq",0,0,0,0
