"","GAIN","AMPLI","LOSS","LOH"
"1p",30.47,0,0,0
"2p",78.65,0,0,0
"3p",40.45,0,36.73,0
"4p",59.62,0,11.82,17.86
"5p",0,0,52.97,27.45
"6p",97.33,0,0,0
"7p",0,0,0,0
"8p",0,0,55.92,44.7
"9p",73.41,0,0,0
"10p",0,0,100,0
"11p",13.45,0,38.75,48.34
"12p",17.52,0,80.55,82.24
"16p",94.15,0,0,0
"17p",0,0,96.18,0
"18p",99.9,0,0,0
"19p",0,0,100,0
"20p",0,0,13.81,0
"21p",0,0,0,0
"Yp",99.93,0,0,0
"Xp",26.89,0,0,0
"1q",91.14,0,0,94.42
"2q",28.71,0,5.23,0
"3q",69.77,0,0,0
"4q",33.02,0,43.68,9.13
"5q",32.05,0,67.94,31.72
"6q",14.39,0,29.92,22.58
"7q",63.28,0,11.27,0
"8q",5.84,0,35.65,0
"9q",0,0,92.7,0
"10q",0,0,100,0
"11q",58.21,0,41.78,0
"12q",93.72,0,0,0
"13q",71.9,0,0,0
"14q",46.03,0,3.67,50.51
"15q",18.42,0,0,0
"16q",0,0,0,0
"17q",94.89,0,0,0
"18q",19.93,0,80.02,0
"19q",44.82,0,0,0
"20q",34.62,0,40.41,0
"21q",99.28,0,0,0
"22q",98.35,0,0,0
"Yq",100,0,0,0
"Xq",99.69,0,0,0
