"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,0
"2p",100,0,0,97.8
"3p",0,0,0,0
"4p",0,0,0,0
"5p",0,0,53.78,0
"6p",0,0,0,0
"7p",0,0,0,0
"8p",0,0,0,0
"9p",14.58,0,9.33,15.52
"10p",0,0,100,0
"11p",0,0,93.55,0
"12p",0,0,0,0
"16p",0,0,0,0
"17p",0,0,64.68,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",97.64,0,0,0
"2q",100,0,0,100
"3q",0,0,0,0
"4q",0,0,0,2.18
"5q",0,0,37.04,0
"6q",0,0,0,0
"7q",23.72,0,0,0
"8q",0,0,0,0
"9q",0,0,7.69,0
"10q",0,0,100,0
"11q",0,0,0,0
"12q",0,0,0,0
"13q",0,0,58.18,0
"14q",0,0,61.68,0
"15q",0,0,0,5.11
"16q",0,0,0,0
"17q",97.38,0,0,5.61
"18q",0,0,0,0
"19q",0,0,0,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0,0
