"","GAIN","AMPLI","LOSS","LOH"
"1p",76.36,0,0,0
"2p",100,0,0,0
"3p",90.6,0,0,0
"4p",100,0,0,72.4
"5p",0,0,0,0
"6p",0,0,6.09,68.05
"7p",99.09,0,0,0
"8p",8.19,0,0,91.92
"9p",53.24,0,0,63.02
"10p",100,0,0,0
"11p",91.94,0,0,0
"12p",93.52,0,0,0
"16p",75.54,0,0,11.05
"17p",0,0,99.89,0
"18p",0,0,0,99.9
"19p",55.75,0,0,0
"20p",0,0,0,100
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",95.68,0,0,0
"1q",99.17,0,0,4.78
"2q",100,0,0,0
"3q",51.45,0,0,0
"4q",99.92,0,0,21.4
"5q",68.06,0,0,0
"6q",23.84,0,15.84,32.06
"7q",39.78,0,0,3.24
"8q",90.48,0,0,0
"9q",99.98,0,0,0
"10q",26.56,0,0,0
"11q",52.78,0,0,4.91
"12q",46.73,0,25.55,0
"13q",91.5,0,0,0
"14q",70.63,0,0,0
"15q",44.72,0,0,10.75
"16q",45.36,0,0,0
"17q",0,0,0,0
"18q",0,0,0,99.99
"19q",43.57,0,0,0
"20q",78.5,0,0,0
"21q",100,0,0,0
"22q",78.81,0,0,26.09
"Yq",0,0,0,0
"Xq",99.69,0,0,0
