"","GAIN","AMPLI","LOSS","LOH"
"1p",8.57,0,0,99.93
"2p",100,0,0,97.8
"3p",9.58,0,0,86.15
"4p",28.76,0,0,0
"5p",70.6,0,0,0
"6p",8.85,0,32.89,9.81
"7p",51.34,0,0,0
"8p",0,0,36.88,0
"9p",33.67,0,0,82.95
"10p",89.59,0,0,0
"11p",0,0,0,100
"12p",99.7,0,0,0
"16p",81.02,0,0,12.41
"17p",0,0,23.65,30.07
"18p",93.11,0,0,99.9
"19p",0,0,0,100
"20p",28.56,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",79.11,0,0,3.6
"2q",100,0,0,100
"3q",54.07,0,0,0
"4q",31.88,0,2.87,75.28
"5q",61.49,0,0,0
"6q",5.18,0,27.33,7.91
"7q",73.4,0,0,0
"8q",5.17,0,0,0
"9q",97.75,0,0,96.12
"10q",28.39,0,36.86,0
"11q",0,0,0,69.53
"12q",61.83,0,0,62.31
"13q",40.39,0,0,0
"14q",30.45,0,9.29,36.08
"15q",48.76,0,0,47.01
"16q",54.28,0,0,0
"17q",35.36,0,0,36.81
"18q",11.09,0,0,99.99
"19q",52.18,0,0,0
"20q",77.29,0,0,0
"21q",100,0,0,100
"22q",55.45,0,0,78.77
"Yq",0,0,0,0
"Xq",0,0,0,0
