"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,0
"2p",100,0,0,3.35
"3p",55.64,0,0,0
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0,0,6.42,0
"7p",56.72,0,0,0
"8p",99.66,0,0,0
"9p",43.24,0,23.32,82.95
"10p",0,0,0,0
"11p",0,0,0,95.37
"12p",0,0,0,0
"16p",0,0,0,19.09
"17p",23.29,0,0,0
"18p",0,0,0,0
"19p",98.09,0,0,0
"20p",100,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",0,0,0,0
"2q",79.3,0,0,0
"3q",100,0,0,0
"4q",0,0,0,0
"5q",99.54,0,0,0
"6q",0,0,10.45,0
"7q",85.61,0,0,0
"8q",100,0,0,0
"9q",0,0,10.24,96.12
"10q",5.87,0,0,0
"11q",0,0,0,0
"12q",0,0,3.14,0
"13q",100,0,0,0
"14q",0,0,0,0
"15q",0,0,0,0
"16q",0,0,0,0
"17q",23.72,0,0,0
"18q",0,0,0,0
"19q",100,0,0,0
"20q",93.25,0,0,0
"21q",0,0,0,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0,0
