"","GAIN","AMPLI","LOSS","LOH"
"1p",3.56,0,13.67,0
"2p",70.97,0,0,0
"3p",0,0,53.04,4.16
"4p",11.64,0,0,0
"5p",0,0,0,0
"6p",0,0,0,0
"7p",5.96,0,0,0
"8p",9.65,0,0,8.49
"9p",0,0,100,0
"10p",0,0,0,0
"11p",83.59,0,0,10.34
"12p",0,0,0,0
"16p",12.01,0,0,0
"17p",0,0,0,81.46
"18p",0,0,81.92,0
"19p",0,0,43.17,0
"20p",0,0,87.23,0
"21p",0,0,0,0
"Yp",0,0,99.93,0
"Xp",0,0,0,0
"1q",4.16,0,0,0
"2q",0,0,25.41,0
"3q",47.86,0,0,0
"4q",0,0,28.59,3.04
"5q",0,0,99.93,0
"6q",93.6,0,0,0
"7q",0,0,0,3.6
"8q",0,0,43.04,0
"9q",6.34,0,0,0
"10q",0,0,0,0
"11q",7.36,0,0,0
"12q",27.26,0,0,0
"13q",0,0,33.08,0
"14q",0,0,0,0
"15q",5.52,0,21.74,0
"16q",0,0,0,0
"17q",44.08,0,6.97,0
"18q",0,0,57.47,0
"19q",0,0,44.34,0
"20q",14.55,0,0,0
"21q",0,0,82.67,0
"22q",12.41,0,15.71,0
"Yq",0,0,100,0
"Xq",0,0,0,0
