"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,17.2
"2p",0,0,0,0
"3p",4.37,0,0,3.6
"4p",0,0,100,0
"5p",0,0,0,0
"6p",59.81,0,0,0
"7p",13.65,0,0,0
"8p",0,0,0,0
"9p",7.83,0,0,0
"10p",0,0,41.81,8.02
"11p",0,0,0,8.48
"12p",0,0,0,0
"16p",0,0,0,11.71
"17p",16.33,0,38.95,40.81
"18p",0,0,0,0
"19p",0,0,14.68,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",0,0,0,0
"2q",4.84,0,0,3.96
"3q",3.83,0,0,0
"4q",0,0,99.92,0
"5q",0,0,0,2.32
"6q",71.57,0,0,0
"7q",0,0,0,0
"8q",0,0,0,0
"9q",0,0,0,0
"10q",0,0,0,0
"11q",0,0,58.11,0
"12q",0,0,5.74,5.8
"13q",0,0,0,0
"14q",11.28,0,0,0
"15q",0,0,0,0
"16q",0,0,0,0
"17q",0,0,0,0
"18q",0,0,66.85,0
"19q",0,0,0,0
"20q",0,0,0,0
"21q",0,0,100,0
"22q",19.69,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0,0
