"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,100,0
"2p",0,0,0,0
"3p",0,0,74.95,0
"4p",0,0,100,0
"5p",29.68,0,0,47.35
"6p",0,0,0,0
"7p",0,0,0,0
"8p",0,0,99.66,0
"9p",0,0,0,0
"10p",0,0,0,0
"11p",0,0,0,0
"12p",0,0,0,0
"16p",70.7,0,0,13.83
"17p",0,0,100,0
"18p",0,0,100,0
"19p",0,0,0,0
"20p",50.26,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",100,0,0,0
"1q",0,0,0,0
"2q",0,0,0,0
"3q",0,0,100,0
"4q",0,0,99.92,0
"5q",0,0,0,2.82
"6q",0,0,0,0
"7q",3.75,0,0,0
"8q",99.95,0,0,0
"9q",0,0,0,0
"10q",0,0,0,0
"11q",0,0,0,0
"12q",0,0,67.93,0
"13q",58.53,0,0,0
"14q",0,0,0,5.26
"15q",5.18,0,0,0
"16q",0,0,99.71,0
"17q",17.79,0,18.5,0
"18q",0,0,99.99,0
"19q",0,0,0,0
"20q",100,0,0,0
"21q",100,0,0,0
"22q",0,0,100,0
"Yq",0,0,0,0
"Xq",99.69,0,0,0
