"","GAIN","AMPLI","LOSS","LOH"
"1p",13.38,0,10.27,2.62
"2p",7.18,0,0,8.74
"3p",6.41,0,0,0
"4p",0,0,0,100
"5p",95.8,0,0,0
"6p",0,0,32.46,18.83
"7p",74.18,0,0,0
"8p",0,0,0,0
"9p",52.88,0,0,0
"10p",0,0,100,0
"11p",0,0,0,100
"12p",61.28,0,0,0
"16p",0,0,0,12.41
"17p",0,0,52.8,33.55
"18p",97.96,0,0,0
"19p",22.37,0,0,32.51
"20p",0,0,13.84,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",6.9,0,0,0
"1q",44.03,0,0,0
"2q",0,0,12.47,0
"3q",0,0,0,0
"4q",25.54,0,5.37,3.19
"5q",66.09,0,3.01,34.14
"6q",32.81,0,18.93,7.04
"7q",0,0,0,0
"8q",34.5,0,0,0
"9q",0,0,0,4.95
"10q",11.59,0,35.07,19.58
"11q",18.87,0,11.29,21.7
"12q",53.43,0,0,0
"13q",11.4,0,0,82.39
"14q",43.12,0,0,3.67
"15q",0,0,0,0
"16q",0,0,69.62,29.76
"17q",0,0,0,69.06
"18q",8.17,0,27.17,0
"19q",0,0,0,16.91
"20q",80.21,0,0,0
"21q",0,0,0,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0,96.53
