"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,47.01,0
"2p",0,0,0,0
"3p",4.29,0,45.08,0
"4p",0,0,24.37,0
"5p",0,0,0,7.36
"6p",35.79,0,43.56,0
"7p",0,0,0,0
"8p",0,0,70.03,0
"9p",0,0,40.11,0
"10p",0,0,0,0
"11p",0,0,0,0
"12p",0,0,0,0
"16p",0,0,65.29,0
"17p",0,0,0,78.99
"18p",0,0,74.47,0
"19p",0,0,57.21,0
"20p",42.06,0,0,0
"21p",0,0,0,0
"Yp",0,0,99.93,0
"Xp",0,0,86.61,0
"1q",47.34,0,0,0
"2q",0,0,0,0
"3q",0,0,0,0
"4q",0,0,9.53,0
"5q",0,0,3.22,3.46
"6q",0,0,94.35,0
"7q",0,0,0,0
"8q",54.14,0,0,0
"9q",0,0,0,0
"10q",0,0,0,0
"11q",4.27,0,9.06,0
"12q",0,0,0,0
"13q",0,0,0,0
"14q",19.64,0,0,0
"15q",0,0,71.45,0
"16q",0,0,67.16,0
"17q",0,0,9.84,6.42
"18q",0,0,96.02,0
"19q",41.01,0,0,0
"20q",0,0,0,0
"21q",38.65,0,0,0
"22q",0,0,42.12,0
"Yq",0,0,100,0
"Xq",99.69,0,0,100
