"","GAIN","AMPLI","LOSS","LOH"
"1p",76.87,0,22.86,0
"2p",0,0,12.89,97.8
"3p",32.14,0,0,69.7
"4p",0,0,43.34,57.1
"5p",0,0,72.28,17.92
"6p",99.65,0,0,0
"7p",99.98,0,0,6.34
"8p",99.51,0,0,0
"9p",0,0,46.4,35.89
"10p",0,0,0,100
"11p",2.12,0,5.81,100
"12p",0,0,30.91,99.63
"16p",8.55,0,0,100
"17p",0,0,0,99.89
"18p",99.53,0,0,0
"19p",0,0,31.62,68.59
"20p",0,0,100,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",100,0,0,0
"1q",98.06,0,0,0
"2q",0,0,27.27,73.36
"3q",98.35,0,0,0
"4q",0,0,94.13,0
"5q",0,0,62.62,37.38
"6q",100,0,0,0
"7q",98.46,0,0,0
"8q",99.88,0,0,0
"9q",2.85,0,0,96.12
"10q",0,0,0,99.99
"11q",98.31,0,1.61,100
"12q",0,0,7.13,91.18
"13q",0,0,0,100
"14q",98.67,0,0,98.92
"15q",0,0,0,96.65
"16q",0,0,11.56,100
"17q",0.36,0,0,100
"18q",99.96,0,0,0
"19q",0,0,0,99.97
"20q",0,0,2.07,99.81
"21q",99.24,0,0,0
"22q",2.5,0,0.14,100
"Yq",0,0,0,0
"Xq",100,0,0,0
