"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,13.77,0
"2p",0,0,0,0
"3p",0,0,0.33,5.28
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0,0,0,4.83
"7p",0,0,0,0
"8p",0,0,95.52,0
"9p",0,0,0,6.77
"10p",0,0,0,0
"11p",0,0,0,0
"12p",62.99,0,3.71,0
"16p",3.1,0,0,7.79
"17p",0,0,67.26,0
"18p",0,0,100,0
"19p",0,0,3.57,22.45
"20p",1.39,0,0,0
"21p",0,0,0,0
"Yp",0,0,38.41,0
"Xp",0,0,0,0
"1q",63.12,0,0.74,2.38
"2q",0,0,0,0
"3q",0.46,0,2.36,0
"4q",0.21,0,0,0
"5q",0,0,0.31,2.36
"6q",0,0,2.74,3.13
"7q",0,0,0,0
"8q",8.79,0,17.05,0
"9q",0,0,0,0
"10q",0,0,1.55,0
"11q",0,0,0,0
"12q",100,0,0,0
"13q",0,0,3.29,0
"14q",0,0,0,0
"15q",0.92,0,17.69,0
"16q",0,0,0,0
"17q",0,0,0.13,0
"18q",0,0,99.99,0
"19q",0,0,3.84,9.37
"20q",0,0,0,0
"21q",3.78,0,0,0
"22q",0,0,14.93,0
"Yq",0,0,0,0
"Xq",0,0,0,0
