"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,32.74,0
"2p",100,0,0,0
"3p",100,0,0,3.17
"4p",100,0,0,0
"5p",99.94,0,0,26.24
"6p",9.79,0,0,0
"7p",100,0,0,0
"8p",99.66,0,0,0
"9p",100,0,0,0
"10p",0,0,0,0
"11p",100,0,0,0
"12p",99.7,0,0,0
"16p",100,0,0,0
"17p",8.89,0,90.92,0
"18p",100,0,0,0
"19p",100,0,0,0
"20p",1.63,0,60.26,39.53
"21p",0,0,0,0
"Yp",99.93,0,0,0
"Xp",100,0,0,0
"1q",98.34,0,0,0
"2q",100,0,0,0
"3q",100,0,0.25,0
"4q",99.92,0,0,0
"5q",100,0,0,13.28
"6q",1.87,0,0,2.82
"7q",100,0,0,0
"8q",100,0,0,0
"9q",99.98,0,0,0
"10q",3.07,0,0.07,3.02
"11q",100,0,0,0
"12q",100,0,0,0
"13q",100,0,0,0
"14q",0,0,41.97,0
"15q",99.79,0,0,0
"16q",100,0,0,0
"17q",100,0,0,4.89
"18q",0.07,0,90.9,0
"19q",100,0,0,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",100,0,0,13.2
"Yq",100,0,0,0
"Xq",100,0,0,0
