"","GAIN","AMPLI","LOSS","LOH"
"1p",41.56,0,0,0
"2p",100,0,0,0
"3p",11.42,0,21.19,50.62
"4p",0,0,3.84,100
"5p",77.26,0,0,0
"6p",100,0,0,31.93
"7p",80.82,0,8.78,0
"8p",0.99,0,4.81,81.47
"9p",100,0,0,0
"10p",0,0,25.69,100
"11p",100,0,0,8.28
"12p",99.7,0,0,0
"16p",100,0,0,0
"17p",100,0,0,99.89
"18p",100,0,0,0
"19p",0.48,0,38.01,100
"20p",100,0,0,0
"21p",0,0,85.12,0
"Yp",0,0,0,0
"Xp",100,0,0,0
"1q",37.6,0,0,0
"2q",56.06,0,0,0
"3q",77.49,0,0,3.88
"4q",37.56,0,8.83,21.54
"5q",0.08,0,1.15,84.1
"6q",100,0,0,62.19
"7q",84.74,0,4.5,15.35
"8q",58.31,0,0,3.32
"9q",0,0,0,96.12
"10q",2.44,0,3.55,99.99
"11q",33.28,0,0,35.34
"12q",100,0,0,22.26
"13q",0,0,26.86,100
"14q",98.92,0,0,0
"15q",25.41,0,0,49.39
"16q",60.35,0,0,47.24
"17q",100,0,0,52.65
"18q",10.56,0,1.36,87.87
"19q",100,0,0,0
"20q",100,0,0,0
"21q",29.26,0,35.54,100
"22q",31.91,0,24.19,100
"Yq",0,0,0,0
"Xq",0.15,0,0,100
