"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,0
"2p",100,0,0,0
"3p",24.65,0,12.12,25.11
"4p",0,0,0,0
"5p",85.51,0,0,0
"6p",0,0,10.11,0
"7p",94.84,0,0,0
"8p",6.46,0,56.11,43.08
"9p",0,0,0,82.95
"10p",100,0,0,0
"11p",76.05,0,4.68,0
"12p",48.93,0,0,0
"16p",0,0,0,100
"17p",0,0,0,99.89
"18p",0,0,26.47,0
"19p",92.46,0,0,0
"20p",0,0,12.52,87.4
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",95.68,0,0.58,99.81
"1q",75.54,0,0.28,0
"2q",18.44,0,10.59,25.15
"3q",2.9,0,0.1,0
"4q",0,0,6.93,0
"5q",33.47,0,66.52,0
"6q",0.23,0,0,0
"7q",25.9,0,7.33,0
"8q",55.18,0,0,2.57
"9q",80.05,0,0,0
"10q",52.65,0,6.02,3.35
"11q",30.33,0,14.99,38.07
"12q",0,0,9.53,99.97
"13q",58.77,0,0,17.93
"14q",0.97,0,0.28,0
"15q",99.79,0,0,0
"16q",69.66,0,27.89,0
"17q",100,0,0,8.68
"18q",15,0,18.59,0
"19q",99.97,0,0,0
"20q",91.11,0,0,0
"21q",100,0,0,0
"22q",47.07,0,0,0
"Yq",0,0,0,0
"Xq",100,0,0,100
