"","GAIN","AMPLI","LOSS","LOH"
"1p",10.92,0,0,0
"2p",34.17,0,0,0
"3p",16.83,0,0,0
"4p",0,0,0,0
"5p",0,0,11.98,7.17
"6p",0,0,78.67,11.33
"7p",0,0,0,0
"8p",2.66,0,59.52,12.7
"9p",0,0,27.43,9.54
"10p",0,0,0,0
"11p",26.38,0,0,0
"12p",63.43,0,0,0
"16p",6.41,0,0,0
"17p",0,0,73.35,0
"18p",1.29,0,1.49,0
"19p",10.35,0,0.18,0
"20p",26.66,0,6.93,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0.72,0,0,8.79
"1q",0.23,0,0,0
"2q",9.89,0,0,0
"3q",10.66,0,0,0
"4q",0.34,0,0,0
"5q",0,0,0,10.23
"6q",0,0,88.72,3.4
"7q",0.3,0,0,0
"8q",100,0,0,0
"9q",4.32,0,0,0
"10q",0.05,0,0,0
"11q",26.69,0,0,0
"12q",2.34,0,0,9.25
"13q",99.56,0,0,0
"14q",1.54,0,0.43,0
"15q",1.09,0,66.59,10.1
"16q",0.65,0,0,0
"17q",2.69,0,8.01,0
"18q",4.03,0,10.66,12.05
"19q",16.52,0,0.68,0
"20q",99.77,0,0,0
"21q",0,0,51.51,0
"22q",2.68,0,38.47,13.78
"Yq",0,0,0,0
"Xq",0.59,0,0,5.54
