"","GAIN","AMPLI","LOSS","LOH"
"1p",46.75,0,0,0
"2p",0,0,0,97.8
"3p",100,0,0,0
"4p",62.15,0,12.89,67.19
"5p",63.62,0,0,0
"6p",49.49,0,0,4.27
"7p",100,0,0,0
"8p",6.36,0,32.4,0
"9p",0,0,0.29,82.95
"10p",0,0,0,0
"11p",2.43,0,43.59,0
"12p",0.72,0,0,0
"16p",100,0,0,0
"17p",32.6,0,15.17,25.42
"18p",0,0,0,99.9
"19p",18.2,0,0,100
"20p",4.93,0,77.45,22.32
"21p",85.12,0,0,0
"Yp",99.93,0,0,0
"Xp",44.7,0,0,0
"1q",99.17,0,0,0
"2q",100,0,0,0
"3q",100,0,0,0
"4q",15.88,0,0,0
"5q",41.9,0,0,0
"6q",100,0,0,0
"7q",98.82,0,0,0
"8q",72.41,0,19.14,5.79
"9q",6.45,0,0,81.31
"10q",87.91,0,0,0
"11q",81.14,0,0,81.09
"12q",0.38,0,0.3,0
"13q",60.98,0,1.71,3.5
"14q",98.92,0,0,0
"15q",55.28,0,0.33,0
"16q",100,0,0,0
"17q",100,0,0,0
"18q",0,0,91.39,8.93
"19q",0,0,1.82,99.97
"20q",99.81,0,0,0
"21q",100,0,0,75.51
"22q",0.14,0,0.76,0
"Yq",100,0,0,0
"Xq",100,0,0,0
