"","GAIN","AMPLI","LOSS","LOH"
"1p",14.2,0,83.39,0
"2p",0,0,0,0
"3p",0,0,93.42,0
"4p",0,0,0,0
"5p",99.94,0,0,0
"6p",0,0,32.3,0
"7p",0,0,0,0
"8p",0,0,0.12,0
"9p",0,0,100,0
"10p",7.06,0,0,0
"11p",0,0,98.37,0
"12p",0,0,0,0
"16p",0,0,4.84,0
"17p",1.68,0,0.27,0
"18p",0,0,0,0
"19p",8.93,0,0,0
"20p",0,0,0.94,0
"21p",0,0,85.12,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",100,0,0,3.6
"2q",0,0,19.19,0
"3q",0.33,0,0,0
"4q",0,0,69.5,0
"5q",0,0,100,0
"6q",0,0,34.85,0
"7q",0,0,0,0
"8q",0.26,0,0,0
"9q",0,0,99.98,0
"10q",0,0,0.3,0
"11q",0.43,0,0,0
"12q",0.3,0,0,4.01
"13q",3.05,0,0,0
"14q",0,0,63.52,0
"15q",0,0,2.05,3.04
"16q",0,0,0,0
"17q",0.45,0,0,0
"18q",0.55,0,0.07,0
"19q",0,0,1.7,0
"20q",0.83,0,0,0
"21q",0,0,87.03,0
"22q",7.22,0,0.12,0
"Yq",0,0,0,0
"Xq",0,0,0,0
