"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,0
"2p",2.63,0,0,0
"3p",0,0,0,0
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0,0,0.39,0
"7p",100,0,0,0
"8p",0,0,0,0
"9p",0,0,0.04,0
"10p",0,0,100,0
"11p",0,0,100,0
"12p",0,0,0,0
"16p",0,0,37.03,0
"17p",0,0,0,99.89
"18p",0,0,0,0
"19p",100,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,100,0
"1q",0,0,0,5.33
"2q",0,0,0,1.81
"3q",0.34,0,0,0
"4q",0,0,0,0
"5q",0,0,0.37,2.14
"6q",0.05,0,0,0
"7q",100,0,0,0
"8q",15.67,0,0,0
"9q",0,0,0,0
"10q",0,0,100,0
"11q",0,0,53.83,0
"12q",0.57,0,0,0
"13q",0.09,0,62.46,0
"14q",0,0,0.1,0
"15q",0,0,0.07,0
"16q",0,0,53.77,0
"17q",0,0,0,100
"18q",0,0,0,0
"19q",7.47,0,0,61.14
"20q",0,0,1.83,0
"21q",0.83,0,0,0
"22q",0,0,0.12,0
"Yq",0,0,0,0
"Xq",0,0,100,0
