"","GAIN","AMPLI","LOSS","LOH"
"1p",16.86,0,10.27,2.62
"2p",7.18,0,0,8.74
"3p",6.41,0,0,0
"4p",0,0,3.14,88.17
"5p",99.94,0,0,0
"6p",0,0,32.46,18.83
"7p",74.18,0,0,0
"8p",0,0,0,0
"9p",59.81,0,0,0
"10p",0,0,100,0
"11p",5.37,0,0,89.67
"12p",61.28,0,0,0
"16p",8.09,0,0,12.41
"17p",0,0,52.8,33.55
"18p",100,0,0,0
"19p",22.37,0,4.6,32.51
"20p",0,0,13.84,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",7.79,0,0,4.7
"1q",44.03,0,0,0
"2q",1.39,0,12.81,0
"3q",0,0,0,0
"4q",25.54,0,5.37,3.19
"5q",66.09,0,3.01,20.48
"6q",35.17,0,18.93,7.04
"7q",2.31,0,0,0
"8q",50.41,0,0,0
"9q",1.28,0,3.9,4.95
"10q",13.29,0,29.37,13.28
"11q",18.87,0,11.29,21.7
"12q",65.1,0,0,0
"13q",16.14,0,0.54,43.69
"14q",55.08,0,1.42,3.67
"15q",0,0,0.09,0
"16q",0,0,69.62,29.76
"17q",5,0,0.55,53.54
"18q",8.17,0,42.82,0
"19q",13.94,0,7.62,16.91
"20q",67.32,0,0,0
"21q",0,0,0,0
"22q",1.17,0,0,0
"Yq",0,0,0,0
"Xq",1.76,0,0,54.8
