"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,100,0
"2p",0,0,0,0
"3p",0,0,100,0
"4p",0,0,100,0
"5p",31.67,0,0,47.35
"6p",0,0,0.16,0
"7p",12.36,0,0.3,0
"8p",0,0,99.66,0
"9p",0,0,0.12,0
"10p",0,0,0,0
"11p",1.13,0,0.11,0
"12p",0,0,0.73,0
"16p",72.47,0,6.89,13.83
"17p",0,0,100,0
"18p",0,0,100,0
"19p",0,0,0.21,0
"20p",100,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",100,0,0,0
"1q",0,0,1.87,0
"2q",0,0,0,0
"3q",0,0,100,0
"4q",0,0,99.92,0
"5q",0,0,0,2.82
"6q",2.13,0,0.3,0
"7q",6.99,0,0,0
"8q",99.95,0,0.04,0
"9q",0,0,0,0
"10q",0.25,0,0.2,2.73
"11q",0.31,0,0,0
"12q",0,0,23.92,0
"13q",100,0,0,0
"14q",0,0,0.73,5.26
"15q",5.18,0,0,0
"16q",0,0,69.77,0
"17q",38.13,0,28.87,0
"18q",0,0,99.99,0
"19q",0,0,0,0
"20q",100,0,0,0
"21q",100,0,0,0
"22q",0,0,100,0
"Yq",0,0,0,0
"Xq",100,0,0,0
