"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,100,0
"2p",100,0,0,3.25
"3p",22.71,0,54.27,0
"4p",70.77,0,0,0
"5p",99.94,0,0,0
"6p",16.15,0,0,0
"7p",97.69,0,0,0
"8p",90.98,0,0,0
"9p",24.44,0,0,0
"10p",98.53,0,0,0
"11p",100,0,0,0
"12p",82.98,0,0,0
"16p",100,0,0,7.79
"17p",100,0,0,11.9
"18p",1.43,0,0,0
"19p",100,0,0,0
"20p",100,0,0,0
"21p",85.12,0,0,0
"Yp",99.93,0,0,0
"Xp",20.32,0,0,0
"1q",97.86,0,1.85,0
"2q",88.25,0,11.73,0
"3q",100,0,0,0
"4q",34.47,0,0,0
"5q",52.31,0,0,0
"6q",45.96,0,0,0
"7q",59.97,0,0,0
"8q",45.06,0,0,0
"9q",80.71,0,0,3.87
"10q",35.21,0,0,5.59
"11q",100,0,0,0
"12q",100,0,0,0
"13q",56.41,0,0,0
"14q",44.78,0,0,0
"15q",82.97,0,0,0
"16q",100,0,0,0
"17q",76.04,0,0,0
"18q",1.03,0,57.78,0
"19q",0,0,99.88,0
"20q",93.67,0,0,0
"21q",100,0,0,0
"22q",52.93,0,0,0
"Yq",100,0,0,0
"Xq",23.35,0,0,0
