"","GAIN","AMPLI","LOSS","LOH"
"1p",0.23,0,0,0
"2p",25.7,0,29.28,17.14
"3p",0,0,56.01,0
"4p",100,0,0,6.58
"5p",0,0,99.94,0
"6p",100,0,0,0
"7p",90.19,0,9.76,99.98
"8p",18.2,0,0,64.64
"9p",0,0,0,82.95
"10p",0,0,100,0
"11p",52.67,0,0,0
"12p",74.7,0,0,0
"16p",23.6,0,16.55,26.88
"17p",0,0,0,99.89
"18p",0,0,100,99.9
"19p",99.81,0,0.19,17.72
"20p",0,0,0,27.87
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",47.2,0,0,0
"1q",0,0,0,0
"2q",0,0,13.22,34.78
"3q",0,0,3.6,100
"4q",6.14,0,25.83,91.49
"5q",0.73,0,81.99,14.28
"6q",36.89,0,63.1,0
"7q",0,0,100,0
"8q",99.97,0,0,0
"9q",0,0,11.42,96.12
"10q",0,0,100,0
"11q",70.72,0,0.39,0
"12q",54.31,0,0,2.76
"13q",0,0,100,0
"14q",70.75,0,0,98.92
"15q",12.48,0,27.8,41.52
"16q",0,0,31.24,100
"17q",62.36,0,0,100
"18q",0,0,26.51,54.55
"19q",56.32,0,0,46.94
"20q",0,0,0,69.54
"21q",98.47,0,0,0
"22q",0,0,100,0
"Yq",0,0,0,0
"Xq",100,0,0,0
