"","GAIN","AMPLI","LOSS","LOH"
"1p",0.61,0,0.22,0
"2p",0.48,0,0,0
"3p",0.73,0,0.28,2.79
"4p",0,0,0.34,0
"5p",0,0,0,0
"6p",0,0,0.97,0
"7p",100,0,0,0
"8p",0.72,0,0,0
"9p",0,0,0,0
"10p",100,0,0,0
"11p",0,0,0,0
"12p",0,0,0.11,0
"16p",7.58,0,0.83,11.64
"17p",100,0,0,0
"18p",0,0,0,0
"19p",1.2,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0.96,0,0,5.82
"1q",99.17,0,0,0
"2q",0.2,0,0,0
"3q",0.24,0,0.26,2.7
"4q",0,0,0,0
"5q",0.42,0,0,0
"6q",0.43,0,0.34,0
"7q",59.99,0,0,2.66
"8q",0.53,0,0,0
"9q",0,0,0.32,0
"10q",100,0,0,63.97
"11q",0.02,0,0,0
"12q",0.53,0,0.17,0
"13q",0.6,0,0.28,0
"14q",0.54,0,0.56,0
"15q",0,0,0.43,0
"16q",2.04,0,0.61,0
"17q",75.98,0,0,0
"18q",0.39,0,0,0
"19q",0,0,0.28,0
"20q",1.35,0,0.76,0
"21q",0.74,0,0,0
"22q",0.41,0,0.12,0
"Yq",0,0,0,0
"Xq",0.24,0,0,4.64
