"","GAIN","AMPLI","LOSS","LOH"
"1p",2.1,0,5.34,0
"2p",0,0,0,7.18
"3p",2.14,0,0,2.9
"4p",0,0,0,0
"5p",99.94,0,0,0
"6p",100,0,0,54.78
"7p",100,0,0,0
"8p",99.66,0,0,0
"9p",0,0,0.65,0
"10p",82.86,0,17.11,0
"11p",36.65,0,0,0
"12p",0,0,0,0
"16p",100,0,0,9.42
"17p",17.71,0,0,47.79
"18p",100,0,0,0
"19p",8.18,0,12.87,10.88
"20p",100,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",92.09,0,0,6.07
"1q",39.04,0,0,0
"2q",0,0,0,2.66
"3q",0,0,0,3.03
"4q",0,0,0.74,0
"5q",100,0,0,0
"6q",75.4,0,0,0
"7q",9.81,0,0,90.28
"8q",65.99,0,0,0
"9q",0,0,2.23,3.74
"10q",0.1,0,0,2.87
"11q",14.28,0,65.17,0
"12q",0.53,0,0.46,0
"13q",0.26,0,0,2.65
"14q",0.86,0,0,0
"15q",75.18,0,0,4.36
"16q",0,0,0,100
"17q",75.98,0,0,0
"18q",99.99,0,0,0
"19q",100,0,0,0
"20q",100,0,0,0
"21q",0,0,0,10.03
"22q",31.23,0,21.32,22.35
"Yq",0,0,0,0
"Xq",100,0,0,6.59
