"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,11.06,0
"2p",66.41,0,0,0
"3p",28.77,0,52.35,99.96
"4p",0,0,0,0
"5p",0,0,1.57,0
"6p",33.62,0,0,58.62
"7p",0,0,0.81,0
"8p",0,0,82,0
"9p",0,0,55.91,0
"10p",0,0,0,0
"11p",0,0,8.99,0
"12p",0,0,0,0
"16p",10.36,0,0,14.96
"17p",0,0,0,0
"18p",0,0,0,0
"19p",0.09,0,0,0
"20p",100,0,0.52,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",67.64,0,0,87.82
"2q",0,0,14.08,0
"3q",100,0,0,0
"4q",0,0,0.31,0
"5q",0,0,35.34,0
"6q",0,0,0,100
"7q",0,0,0,2.97
"8q",3.99,0,0,0
"9q",0.09,0,0.68,0
"10q",0,0,0,3.11
"11q",0,0,58.63,0
"12q",0,0,0,0
"13q",0.34,0,0,0
"14q",31.16,0,0,0
"15q",0,0,0.34,0
"16q",0,0,0,0
"17q",38.13,0,0,5.35
"18q",0.57,0,25.42,0
"19q",17.82,0,0,0
"20q",100,0,0,0
"21q",29.39,0,0,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0,0
