"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,99.93,0
"2p",0,0,0.03,4
"3p",0.09,0,41.15,0
"4p",3.43,0,0,0
"5p",0.67,0,0,0
"6p",0,0,0,4.4
"7p",0.06,0,0,0
"8p",30.89,0,0,49.69
"9p",0,0,0,0
"10p",0,0,0,0
"11p",0,0,16.41,0
"12p",0,0,0,0
"16p",0.25,0,61.13,7.79
"17p",0,0,0,0
"18p",0,0,100,0
"19p",0.11,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",3.94,0,0.65,11.06
"1q",97.99,0,0,0
"2q",0.29,0,15,2.93
"3q",0.27,0,0.65,2.92
"4q",0,0,0,1.87
"5q",0,0,0,2.3
"6q",0.14,0,0,0
"7q",0,0,55.8,0
"8q",100,0,0,7.92
"9q",3.2,0,0.3,0
"10q",0.26,0,18.41,0
"11q",7.01,0,53.16,0
"12q",0,0,0,0
"13q",3.12,0,0.29,4.87
"14q",0.13,0,0,0
"15q",0.37,0,0.07,0
"16q",0,0,100,0
"17q",0,0,0,0
"18q",0,0,99.99,0
"19q",0,0,0,11.11
"20q",0.25,0,0,8.56
"21q",2.33,0,0,0
"22q",0.56,0,0.12,0
"Yq",0,0,0,0
"Xq",6.38,0,0.31,3.56
