"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,0
"2p",0,0,0.44,4.05
"3p",0,0,0,6.95
"4p",0,0,0,0
"5p",0,0,0,0
"6p",20.63,0,0,6.34
"7p",0,0,0,0
"8p",0,0,0,0
"9p",0,0,0,0
"10p",0,0,0,0
"11p",0,0,0,0
"12p",0,0,0,0
"16p",0,0,1.33,9.74
"17p",0,0,0,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,100,0
"1q",0,0,0,2.53
"2q",0,0,0,1.75
"3q",0,0,0.24,0
"4q",0,0,0,0
"5q",0,0,0,0
"6q",0,0,90.32,0
"7q",0,0,0,2.82
"8q",0,0,0,0
"9q",0,0,0,0
"10q",0,0,0,0
"11q",0,0,0.03,0
"12q",0,0,0,3.72
"13q",0,0,0,0
"14q",0,0,0.51,0
"15q",0,0,0,0
"16q",0.28,0,0,6.36
"17q",0,0,0.04,0
"18q",0,0,0,0
"19q",0.3,0,0,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",1.01,0,1.58,0
"Yq",0,0,0,0
"Xq",0,0,100,0
