"","GAIN","AMPLI","LOSS","LOH"
"1p",15.06,0,28.63,0
"2p",0.11,0,0,0
"3p",0,0,0,0
"4p",0.55,0,0,0
"5p",0,0,0,0
"6p",0,0,0,0
"7p",0,0,0,0
"8p",0.2,0,0,0
"9p",0,0,0,0
"10p",0,0,0,0
"11p",0,0,0,10.19
"12p",0,0,0,0
"16p",0,0,0,10.42
"17p",0,0,69.97,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",1.76,0,1.18,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,87.65,4.9
"1q",0,0,0.24,2.62
"2q",0.17,0,0,0
"3q",0.09,0,0,0
"4q",0,0,0,0
"5q",0.21,0,0,0
"6q",0.24,0,0.29,0
"7q",0.26,0,0,0
"8q",0.22,0,0,0
"9q",0,0,0,0
"10q",0,0,98.77,0
"11q",0.68,0,0.31,0
"12q",0.7,0,26.76,0
"13q",0,0,0,0
"14q",0,0,0,0
"15q",0,0,43.42,0
"16q",0.58,0,0,0
"17q",0,0,0,0
"18q",0,0,0,0
"19q",0,0,0.14,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",0,0,0.13,0
"Yq",0,0,0,0
"Xq",0,0,0,6.09
