"","GAIN","AMPLI","LOSS","LOH"
"1p",26.46,0,8.6,33.77
"2p",51.94,0,0,0
"3p",50.11,0,0,5.92
"4p",18.59,0,20.63,57.9
"5p",37.96,0,0,0
"6p",30.98,0,13.14,20.66
"7p",63.58,0,0.61,0
"8p",31.51,0,58.16,0
"9p",1.9,0,18.71,0
"10p",66.76,0,0,0
"11p",76.82,0,0,26.85
"12p",61.37,0,0,0
"16p",52.92,0,0,0
"17p",0,0,0,99.89
"18p",0,0,0,99.9
"19p",40.73,0,11.85,0
"20p",100,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",88.81,0,10.28,5.56
"1q",53.75,0,0,0
"2q",63.79,0,0,2.01
"3q",77.15,0,0.92,0
"4q",25.45,0,0.21,0
"5q",35.1,0,34.17,14.77
"6q",6.94,0,24.83,43.91
"7q",62.14,0,0,0
"8q",45.71,0,0,0
"9q",59.75,0,0,34.2
"10q",13.66,0,0,0
"11q",62.82,0,0,37.05
"12q",43.16,0,0,56.41
"13q",20.55,0,1.08,100
"14q",49.42,0,0.26,0
"15q",33.69,0,0.31,0
"16q",88.09,0,0,0
"17q",21.96,0,0,100
"18q",0,0,21.55,52.1
"19q",26.4,0,7.97,0
"20q",48.19,0,0,0
"21q",38.06,0,0.81,0
"22q",17.22,0,6.35,47.97
"Yq",0,0,0,0
"Xq",96.2,0,0,6.92
