"","GAIN","AMPLI","LOSS","LOH"
"1p",100,0,0,0
"2p",0,0,0,97.8
"3p",0,0,36.99,0
"4p",0,0,0,100
"5p",99.94,0,0,0
"6p",54.18,0,0,77.8
"7p",100,0,0,0
"8p",99.66,0,0.56,81.47
"9p",0.09,0,0,0
"10p",0,0,0,100
"11p",100,0,0,7.58
"12p",3.49,0,0,0
"16p",80.16,0,7.59,100
"17p",100,0,0,0
"18p",100,0,0,0
"19p",100,0,0,100
"20p",100,0,0,0
"21p",0,0,85.12,0
"Yp",0,0,0,0
"Xp",100,0,0,0
"1q",100,0,0,0
"2q",0,0,0,52.03
"3q",100,0,0,0
"4q",0,0,0,99.92
"5q",100,0,0,0
"6q",0,0,0,100
"7q",100,0,0,0
"8q",100,0,0,96.63
"9q",4.03,0,0,0
"10q",0.07,0,0,99.99
"11q",100,0,0,0
"12q",0,0,0,0
"13q",93.02,0,0,3.1
"14q",98.92,0,0,0
"15q",0,0,0,96.65
"16q",100,0,0,100
"17q",99.52,0,0,0
"18q",99.99,0,0,0
"19q",100,0,0,99.97
"20q",100,0,0,0
"21q",82.04,0,17.89,100
"22q",0,0,0.12,100
"Yq",0,0,0,0
"Xq",100,0,0,4.52
