"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,83.11,0
"2p",0,0,0,0
"3p",0,0,91.1,0
"4p",0,0,100,0
"5p",97.9,0,0,0
"6p",1.86,0,0,0
"7p",0,0,0,0
"8p",5.13,0,0,0
"9p",0,0,64.8,0
"10p",0,0,100,0
"11p",0,0,0,0
"12p",0,0,99.7,0
"16p",0,0,5.78,0
"17p",0,0,0,0
"18p",0,0,0,0
"19p",0.36,0,0.76,0
"20p",32.17,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",0.78,0,0.73,0
"2q",0,0,0,2.53
"3q",0,0,67.45,0
"4q",0,0,99.92,0
"5q",0,0,41.55,2.2
"6q",0,0,0,0
"7q",0,0,1.42,0
"8q",29.04,0,1.37,4.49
"9q",1.39,0,0,0
"10q",0,0,100,0
"11q",0,0,25.41,3.36
"12q",0,0,100,0
"13q",0,0,3.01,2.72
"14q",6.29,0,0,0
"15q",13.08,0,5.58,0
"16q",0,0,0.46,0
"17q",0.74,0,0,0
"18q",0.79,0,47.81,0
"19q",7.01,0,0,0
"20q",8.86,0,0,0
"21q",0,0,1.52,0
"22q",0,0,100,0
"Yq",0,0,0,0
"Xq",4.06,0,0,0
