"","GAIN","AMPLI","LOSS","LOH"
"1p",77.81,0,18.77,9.24
"2p",24.24,0,0,0
"3p",0,0,57.16,0
"4p",0,0,0,100
"5p",99.94,0,0,0
"6p",69,0,0,0
"7p",100,0,0,0
"8p",0,0,99.61,0
"9p",74.08,0,0,0
"10p",0,0,0,0
"11p",1.66,0,91.22,0
"12p",0.73,0,91.22,0
"16p",19.79,0,0,9.5
"17p",100,0,0,92.2
"18p",0,0,0,99.9
"19p",6.34,0,0,0
"20p",100,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",40.46,0,0,4.3
"1q",0,0,0,0
"2q",100,0,0,1.98
"3q",100,0,0,0
"4q",0,0,0,99.92
"5q",45.34,0,0,0
"6q",56.97,0,0,0
"7q",50.36,0,0,0
"8q",0,0,0,0
"9q",99.98,0,0,0
"10q",4.29,0,52.08,2.97
"11q",41.75,0,0,0
"12q",0.09,0,55.33,2.92
"13q",0.54,0,1.52,0
"14q",37.11,0,12.94,98.92
"15q",85.84,0,10.64,7.96
"16q",100,0,0,0
"17q",100,0,0,0
"18q",99.99,0,0,0
"19q",29.86,0,0.17,0
"20q",82.16,0,0,0
"21q",100,0,0,19.93
"22q",0,0,0.76,100
"Yq",0,0,0,0
"Xq",18.31,0,0.68,96.24
