"","GAIN","AMPLI","LOSS","LOH"
"1p",46.73,0,0.59,0
"2p",0,0,2.19,0
"3p",0,0,0,100
"4p",0,0,0,0
"5p",12.39,0,0,0
"6p",100,0,0,0
"7p",100,0,0,0
"8p",11.65,0,0,65.65
"9p",21.49,0,0,72.31
"10p",97.08,0,0,100
"11p",95.96,0,0,6.63
"12p",69.79,0,0,0
"16p",63.22,0,11.86,37.6
"17p",0,0,65.38,0
"18p",100,0,0,0
"19p",100,0,0,0
"20p",81.29,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",54.98,0,1.02,0
"1q",100,0,0,0
"2q",0,0,0,0
"3q",0,0,6.08,100
"4q",41.38,0,0,0
"5q",0,0,1.54,84.1
"6q",36.34,0,4.47,63.76
"7q",100,0,0,0
"8q",41.11,0,0,2.74
"9q",99.98,0,0,0
"10q",0,0,0,0
"11q",87.33,0,0,0
"12q",100,0,0,19.75
"13q",3.19,0,0,36.51
"14q",98.92,0,0,0
"15q",21.18,0,0,41.94
"16q",0,0,12.06,100
"17q",67.3,0,0,100
"18q",99.99,0,0,0
"19q",100,0,0,0
"20q",100,0,0,0
"21q",0,0,0,0
"22q",0,0,0.89,0
"Yq",0,0,0,0
"Xq",99.69,0,0,0
