"","GAIN","AMPLI","LOSS","LOH"
"1p",1.2,0,10.02,0
"2p",0.93,0,0,0
"3p",0.68,0,92.67,0
"4p",0,0,100,0
"5p",99.94,0,0,0
"6p",0.73,0,0,0
"7p",0,0,0,0
"8p",7.63,0,36.25,15.61
"9p",0,0,95.1,0
"10p",80.34,0,0,0
"11p",2.29,0,24.94,0
"12p",0,0,23.17,0
"16p",0,0,0,0
"17p",0,0,99.89,0
"18p",0,0,0,0
"19p",0,0,100,0
"20p",0,0,18.08,0
"21p",0,0,85.12,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",5.15,0,0.37,0
"2q",1.11,0,0.29,0
"3q",0.68,0,19.08,0
"4q",14.13,0,0,0
"5q",0,0,100,0
"6q",0,0,34.43,0
"7q",1.78,0,15.55,0
"8q",3.97,0,30.37,0
"9q",2.14,0,0,0
"10q",0,0,57.56,0
"11q",3.53,0,52.43,0
"12q",3.15,0,82.27,0
"13q",7.62,0,26.46,13.29
"14q",1.39,0,0,0
"15q",1.44,0,40.76,0
"16q",1.44,0,0,0
"17q",5.99,0,21.23,18.21
"18q",13.7,0,0,0
"19q",7.13,0,1.48,0
"20q",8.34,0,0,39.05
"21q",0,0,23.79,75.89
"22q",1.85,0,0,0
"Yq",0,0,0,0
"Xq",0,0,64.76,0
