"","GAIN","AMPLI","LOSS","LOH"
"1p",10.78,0,18.15,85.32
"2p",33.77,0,0,0
"3p",2.33,0,73.74,0
"4p",99.38,0,0,0
"5p",15.8,0,25.54,40.69
"6p",14.19,0,0,86.08
"7p",10.34,0,4.52,14.98
"8p",0,0,92.63,0
"9p",6.17,0,0,42.9
"10p",0,0,58.78,41.19
"11p",86.15,0,0,0
"12p",99.7,0,0,0
"16p",2.05,0,0,82.94
"17p",0,0,0,99.89
"18p",100,0,0,0
"19p",32.61,0,55.9,0
"20p",100,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",85.81,0,0,0
"1q",60.35,0,0,52.83
"2q",78.99,0,11.66,0
"3q",98.95,0,0,31.28
"4q",85.56,0,5.6,4.86
"5q",2.93,0,0,89.7
"6q",11.08,0,71.96,9.76
"7q",98.22,0,0,0
"8q",0.44,0,3.42,67.9
"9q",1.31,0,0,96.12
"10q",0,0,87.91,0
"11q",10.08,0,52.55,15.89
"12q",78.43,0,0.27,21.82
"13q",0,0,55.75,41.27
"14q",7.32,0,65.33,31.98
"15q",0.56,0,58.19,37.54
"16q",23.96,0,2.2,31.57
"17q",15.64,0,0,100
"18q",54.24,0,0,0
"19q",5.86,0,79.66,0
"20q",99.92,0,0,0
"21q",98.36,0,0,0
"22q",4.43,0,82.45,0
"Yq",0,0,0,0
"Xq",13.24,0,0,46
