"","GAIN","AMPLI","LOSS","LOH"
"1p",0.78,0,0.21,0
"2p",0,0,0,0
"3p",0.95,0,0.1,0
"4p",0,0,0,0
"5p",0,0,0,0
"6p",93.63,0,0,98.73
"7p",100,0,0,0
"8p",9.79,0,88.05,0
"9p",0.95,0,0,0
"10p",99.93,0,0,0
"11p",0,0,0,0
"12p",98.7,0,0,0
"16p",0,0,0,100
"17p",0,0,0,99.89
"18p",0,0,100,0
"19p",94.34,0,0.8,0
"20p",99.07,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",99.28,0,0,4.54
"1q",16.6,0,0.22,2.4
"2q",0,0,0,0
"3q",0,0,1.21,0
"4q",0,0,0,0
"5q",1,0,0,0
"6q",97.94,0,0,100
"7q",99.82,0,0,4.6
"8q",68.13,0,0,0
"9q",13.07,0,0,0
"10q",5.04,0,0,0
"11q",0,0,1.46,3.22
"12q",20.4,0,0,0
"13q",99.65,0,0,5.16
"14q",1.48,0,15.41,0
"15q",0,0,81.65,0
"16q",0,0,0,100
"17q",0,0,0,100
"18q",0,0,99.45,0
"19q",94.88,0,0,8.29
"20q",97.07,0,0,0
"21q",90.72,0,0,0
"22q",0,0,1.75,0
"Yq",0,0,0,0
"Xq",32.13,0,0,10.02
