"","GAIN","AMPLI","LOSS","LOH"
"1p",1.35,0,17.05,30.08
"2p",33.02,0,0,6.85
"3p",1.56,0,65.69,33.28
"4p",3.71,0,96.26,0
"5p",99.94,0,0,0
"6p",0,0,0.68,0
"7p",0,0,0,13.52
"8p",0,0,0,6.39
"9p",0,0,47.49,35.56
"10p",0,0,0,0
"11p",84.64,0,0,11.97
"12p",0,0,0,17.6
"16p",0,0,91.09,0
"17p",0,0,99.89,0
"18p",23.93,0,76.01,0
"19p",0,0,100,0
"20p",7.59,0,0,88.58
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",100,0,0,0
"1q",45.31,0,0,0
"2q",46.37,0,0,0
"3q",61.73,0,0,0
"4q",14.15,0,0.59,0
"5q",0,0,96.7,0
"6q",0,0,99.56,0
"7q",3.06,0,38.48,3.2
"8q",32.57,0,0.59,0
"9q",0,0,58.58,41.4
"10q",18.54,0,3.22,5.71
"11q",100,0,0,0
"12q",0,0,0,0
"13q",0,0,100,0
"14q",9.96,0,0,5.1
"15q",0,0,0,6.36
"16q",8.61,0,33.74,0
"17q",0,0,0,4.99
"18q",5.44,0,94.5,0
"19q",30.07,0,0,0
"20q",100,0,0,0
"21q",26.86,0,0,0
"22q",0,0,3.54,47.55
"Yq",0,0,0,0
"Xq",100,0,0,0
