"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0.35,0
"2p",0,0,0,0
"3p",0,0,0.4,0
"4p",0,0,0,0
"5p",0,0,0.73,0
"6p",0,0,100,0
"7p",0,0,0,0
"8p",0,0,99.66,0
"9p",0,0,0,0
"10p",0,0,100,0
"11p",0,0,0,0
"12p",0,0,0,0
"16p",11.35,0,1.3,0
"17p",1.53,0,0,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",0,0,1.41,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",1.34,0,0,0
"1q",0,0,33.27,2.64
"2q",0,0,0.31,0
"3q",0.33,0,0.3,0
"4q",0,0,0.22,0
"5q",0,0,0.23,0
"6q",0,0,100,0
"7q",0,0,0,0
"8q",0,0,100,0
"9q",0,0,0,0
"10q",0,0,100,0
"11q",0,0,0.9,0
"12q",0,0,0,0
"13q",0,0,100,0
"14q",0,0,98.92,0
"15q",0,0,99.79,0
"16q",0,0,0.97,0
"17q",0,0,39.15,0
"18q",0,0,0,0
"19q",0,0,0,0
"20q",0,0,0,0
"21q",1.1,0,1.06,0
"22q",0,0,100,0
"Yq",0,0,0,0
"Xq",0,0,0,0
