"","GAIN","AMPLI","LOSS","LOH"
"1p",0.79,0,0.82,0
"2p",1.12,0,0,0
"3p",0.88,0,0.37,4.25
"4p",0,0,0,22.61
"5p",0.68,0,0,0
"6p",0.65,0,0,0
"7p",100,0,0,0
"8p",20.08,0,0,0
"9p",0,0,0.78,0
"10p",6.61,0,0,0
"11p",0,0,0,0
"12p",0,0,0,0
"16p",0,0,0,10.55
"17p",0,0,0,0
"18p",3.67,0,0,0
"19p",2.48,0,31.56,0
"20p",2.7,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",35.18,0,0,4.88
"1q",0.37,0,0,0
"2q",0,0,0,1.79
"3q",27.99,0,0,5.98
"4q",23.76,0,0,5.92
"5q",0,0,2.67,0
"6q",5.58,0,0.4,2.55
"7q",18.76,0,0,0
"8q",0.67,0,0,0
"9q",0.95,0,0,0
"10q",2.15,0,2.64,6.79
"11q",0,0,0.88,0
"12q",0,0,0,0
"13q",1.31,0,0.55,0
"14q",0.63,0,0,0
"15q",14.23,0,1.17,0
"16q",0,0,0,0
"17q",39.29,0,0,0
"18q",0,0,0,0
"19q",0,0,0,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0,3.86
