"","GAIN","AMPLI","LOSS","LOH"
"1p",20.72,0,0,6.5
"2p",65.25,0,0,3.02
"3p",1.02,0,0,0
"4p",32.87,0,0,88.29
"5p",1.88,0,0,0
"6p",78.86,0,0,21.63
"7p",80.11,0,0,0
"8p",40.78,0,0,22.53
"9p",74.16,0,1.64,0
"10p",1.16,0,0,0
"11p",60.97,0,0,61.5
"12p",99.7,0,0,0
"16p",38.15,0,0,10.09
"17p",92.99,0,0,99.89
"18p",87.95,0,0,0
"19p",84.34,0,15.58,19.48
"20p",0,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",62.62,0,0,99.81
"1q",76.36,0,0,0
"2q",42.87,0,7.79,25.4
"3q",1.68,0,0.82,0
"4q",1.26,0,0,0
"5q",94.79,0,0,3.96
"6q",44.51,0,0,39.12
"7q",49.14,0,0.66,56.94
"8q",33.65,0,0,13.75
"9q",63.13,0,0,6.85
"10q",6.66,0,0,6.82
"11q",99.13,0,0,100
"12q",100,0,0,0
"13q",6.37,0,15.85,73.34
"14q",29.63,0,0,0
"15q",0.56,0,45.72,0
"16q",0,0,55.23,21.24
"17q",96.21,0,0,100
"18q",22.27,0,0,48.03
"19q",83.86,0,0,0
"20q",0,0,0,0
"21q",100,0,0,36.41
"22q",40.69,0,0,0
"Yq",0,0,0,0
"Xq",83.41,0,0,100
