"","GAIN","AMPLI","LOSS","LOH"
"1p",1.43,0,98.14,0
"2p",99.56,0,0,0
"3p",0,0,0.56,0
"4p",0,0,0,0
"5p",0,0,99.94,0
"6p",17.19,0,44.88,24.56
"7p",91.2,0,0,0
"8p",98.94,0,0,0
"9p",0,0,49.76,23.61
"10p",0,0,100,0
"11p",100,0,0,0
"12p",63.23,0,0,0
"16p",60.02,0,0,0
"17p",0,0,99.89,0
"18p",99.9,0,0,0
"19p",17.72,0,0,40.3
"20p",40.06,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",0,0,99.91,0
"1q",93.66,0,0.76,3.6
"2q",99.06,0,0,0
"3q",82.1,0,0,0
"4q",0,0,0,0
"5q",0,0,0,84.1
"6q",0,0,77.42,22.8
"7q",84.71,0,0,0
"8q",100,0,0,0
"9q",86.02,0,0,0
"10q",0,0,99.39,0
"11q",49.4,0,0,0
"12q",1.01,0,70.28,0
"13q",66.93,0,0,0
"14q",98.92,0,0,0
"15q",4.54,0,46.78,3.83
"16q",55.21,0,0,0
"17q",44.04,0,4.7,5.82
"18q",5.4,0,92.64,0
"19q",0,0,0,0
"20q",39.75,0,0,0
"21q",98.15,0,0,9.69
"22q",100,0,0,0
"Yq",0,0,0,0
"Xq",0,0,100,0
