"","GAIN","AMPLI","LOSS","LOH"
"1p",100,0,0,3.95
"2p",51.3,0,1.03,0
"3p",46.2,0,6.4,9.28
"4p",100,0,0,0
"5p",99.94,0,0,0
"6p",57.96,0,35.94,0
"7p",100,0,0,0
"8p",95.89,0,0,0
"9p",20,0,0,78.02
"10p",100,0,0,0
"11p",3.43,0,22.1,28.95
"12p",98.66,0,0,0
"16p",96.23,0,0,9.66
"17p",6.56,0,43.47,43.06
"18p",93.69,0,5.07,0
"19p",90.57,0,0,0
"20p",100,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",83.93,0,0,9.25
"1q",100,0,0,0
"2q",100,0,0,2.59
"3q",0,0,0,0
"4q",15.16,0,0,0
"5q",100,0,0,0
"6q",100,0,0,0
"7q",100,0,0,0
"8q",98.66,0,0,0
"9q",99.98,0,0,0
"10q",3.51,0,60.94,21.21
"11q",1.87,0,0,93.19
"12q",18.31,0,7.59,48.33
"13q",1.41,0,0,98.6
"14q",14.5,0,0,0
"15q",96.22,0,0,0
"16q",0,0,32.61,100
"17q",87.45,0,0,11.61
"18q",17.55,0,0,7.44
"19q",25.08,0,36.47,73.42
"20q",100,0,0,0
"21q",100,0,0,0
"22q",89.61,0,0,0
"Yq",0,0,0,0
"Xq",82.98,0,0.63,6.07
