"","GAIN","AMPLI","LOSS","LOH"
"1p",19.99,0,0,5.02
"2p",65.22,0,0,3.02
"3p",1.65,0,0,0
"4p",32.87,0,0,88.28
"5p",0,0,0,0
"6p",52.56,0,0,21.63
"7p",80.4,0,0,0
"8p",40.78,0,0,18.42
"9p",74.92,0,0.92,0
"10p",1.08,0,0,0
"11p",61,0,0,61.5
"12p",99.7,0,0,0
"16p",58.82,0,3.05,10.01
"17p",91.91,0,0,99.89
"18p",87.95,0,0,0
"19p",84.34,0,7.4,19.48
"20p",3.78,0,0,10.31
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",94.06,0,0,0
"1q",76.36,0,0,0
"2q",42.87,0,7.13,26.03
"3q",3.72,0,0.82,0
"4q",1.22,0,0,0
"5q",93.69,0,0,3.98
"6q",44.51,0,0,39.12
"7q",49.63,0,0.68,56.96
"8q",33.6,0,0,13.9
"9q",63.13,0,0,6.83
"10q",3.13,0,0,12.57
"11q",100,0,0,100
"12q",100,0,0,0
"13q",6.35,0,15.85,83.9
"14q",29.34,0,0,0
"15q",0.86,0,45.72,0
"16q",0,0,51.81,0
"17q",96.21,0,0,100
"18q",46.95,0,0,48.03
"19q",83.89,0,0,0
"20q",0,0,0,0
"21q",100,0,0,36.41
"22q",40.86,0,0,0
"Yq",0,0,0,0
"Xq",83.41,0,0,0
