"","GAIN","AMPLI","LOSS","LOH"
"1p",6.48,0,93.51,0
"2p",82.12,0,0,4.47
"3p",100,0,0,0
"4p",100,0,0,0
"5p",99.94,0,0,6.8
"6p",0,0,0,6.22
"7p",81.87,0,0,0
"8p",99.66,0,0,0
"9p",0,0,0,82.95
"10p",0,0,0,0
"11p",59.47,0,0,0
"12p",99.7,0,0,0
"16p",100,0,0,16.91
"17p",100,0,0,0
"18p",100,0,0,0
"19p",0,0,0,0
"20p",100,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",4.3,0,0,0
"1q",100,0,0,0
"2q",100,0,0,0
"3q",79.94,0,0,0
"4q",99.92,0,0,0
"5q",59.69,0,0,0
"6q",0,0,0,0
"7q",61.6,0,0,0
"8q",100,0,0,6.24
"9q",0,0,0,96.12
"10q",0,0,0,0
"11q",100,0,0,7.06
"12q",60.46,0,0,3.4
"13q",43.6,0,0,2.65
"14q",0,0,1.39,3.05
"15q",0,0,0,0
"16q",51.64,0,0,0
"17q",100,0,0,5.29
"18q",96.47,0,0,0
"19q",0,0,0,9.2
"20q",100,0,0,0
"21q",100,0,0,0
"22q",100,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0,0
