"","GAIN","AMPLI","LOSS","LOH"
"1p",0.38,0,0,0
"2p",0,0,0,0
"3p",0,0,0.41,0
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0,0,0,0
"7p",0,0,0,0
"8p",0,0,0,0
"9p",0,0,0,0
"10p",0,0,0,0
"11p",0,0,0,5.08
"12p",0,0,0,0
"16p",0,0,0,7.85
"17p",0,0,0.13,11.65
"18p",0,0,0,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0.46,0,0,5.42
"1q",0,0,0,0
"2q",0,0,0,0
"3q",0,0,1.21,0
"4q",0.09,0,0,0
"5q",0.21,0,0,0
"6q",0.23,0,0,0
"7q",0,0,0,0
"8q",0,0,0,0
"9q",0,0,0,0
"10q",0,0,0,0
"11q",0,0,0,0
"12q",0.1,0,0.02,3.05
"13q",3.78,0,0,0
"14q",0,0,0,0
"15q",0,0,0,0
"16q",0,0,0,0
"17q",0,0,0,0
"18q",0.08,0,0,0
"19q",0,0,0,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",3.08,0,29.68,0
