"","GAIN","AMPLI","LOSS","LOH"
"1p",0.58,0,6.9,0
"2p",0,0,0,0
"3p",0,0,98.42,0
"4p",0,0,3.52,0
"5p",0,0,3.1,0
"6p",8.18,0,0,0
"7p",0,0,0,0
"8p",5.65,0,64.87,0
"9p",0,0,100,0
"10p",0,0,0,0
"11p",0,0,5.11,0
"12p",2.2,0,53.3,0
"16p",11.02,0,1.52,13.65
"17p",0,0,99.89,0
"18p",0,0,0,0
"19p",0,0,56.18,0
"20p",0,0,32.17,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0.64,0
"1q",0,0,0,0
"2q",0,0,5.6,0
"3q",0.33,0,0.83,0
"4q",0.22,0,4.04,0
"5q",38.58,0,36.92,15.75
"6q",0,0,21.17,0
"7q",0,0,0,2.76
"8q",53.12,0,0,3.41
"9q",0,0,82.58,17.48
"10q",23.66,0,0.4,0
"11q",0,0,33.55,0
"12q",1.36,0,23.13,0
"13q",0,0,100,0
"14q",12.19,0,24.13,0
"15q",0.78,0,34.68,0
"16q",0,0,60.36,0
"17q",40.57,0,1.18,4.85
"18q",7.06,0,48.61,6.29
"19q",43.64,0,0,0
"20q",91.64,0,0,0
"21q",0,0,0,100
"22q",0,0,0,100
"Yq",0,0,0,0
"Xq",0,0,65.26,13.93
