"","GAIN","AMPLI","LOSS","LOH"
"1p",0.79,0,0.86,0
"2p",1.12,0,0,0
"3p",0.97,0,0.65,4.25
"4p",0,0,0,46.16
"5p",0.68,0,0,0
"6p",0.65,0,0,0
"7p",98.94,0,0,0
"8p",20.06,0,0,0
"9p",0.04,0,0.78,0
"10p",8.19,0,0,0
"11p",0,0,0,0
"12p",0,0,0,0
"16p",0,0,0,10.55
"17p",0,0,0,0
"18p",3.67,0,0,0
"19p",2.48,0,30.32,0
"20p",3.01,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",35.18,0,0,4.88
"1q",0.44,0,0.26,0
"2q",0.16,0,0,1.79
"3q",48.16,0,0,25.62
"4q",40.19,0,0,18.51
"5q",0,0,2.67,0
"6q",5.58,0,0.4,2.55
"7q",31.82,0,0,0
"8q",0.7,0,0,0
"9q",0.95,0,0,0
"10q",2.15,0,2.64,6.79
"11q",0,0,1.12,0
"12q",0,0,0,0
"13q",1.45,0,0.55,0
"14q",0.63,0,0.32,0
"15q",19.56,0,1.17,0
"16q",0,0,0,0
"17q",79.04,0,0,0
"18q",0,0,0,0
"19q",0.34,0,0,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",0.79,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0,16.63
