"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,99.93,0
"2p",0,0,0,0
"3p",0.35,0,8.89,3.27
"4p",3.13,0,0,0
"5p",0,0,0,0
"6p",0,0,0,0
"7p",0,0,0,0
"8p",0,0,87.83,0
"9p",0,0,95.1,0
"10p",0,0,0,0
"11p",0,0,100,0
"12p",0,0,0,0
"16p",37.67,0,2.88,0
"17p",2.18,0,0,0
"18p",0,0,0,0
"19p",0,0,100,0
"20p",0,0,0,0
"21p",0,0,85.12,0
"Yp",0,0,0,0
"Xp",0.63,0,0,7.69
"1q",0,0,0,0
"2q",0.21,0,0,0
"3q",0.87,0,97.71,0
"4q",0.22,0,1.12,0
"5q",0,0,0,0
"6q",0,0,0,0
"7q",4.48,0,0,0
"8q",0,0,0,0
"9q",13.26,0,0,96.12
"10q",0,0,99.99,0
"11q",0,0,1.36,3.19
"12q",0,0,0,3.71
"13q",1.61,0,0,0
"14q",0.4,0,0,0
"15q",0.36,0,0,0
"16q",1.34,0,100,0
"17q",11.57,0,0,0
"18q",0.58,0,0,0
"19q",0,0,100,0
"20q",0,0,0,0
"21q",0,0,100,0
"22q",0,0,100,0
"Yq",0,0,0,0
"Xq",0.33,0,0,3.27
