"","GAIN","AMPLI","LOSS","LOH"
"1p",15.65,0,1.89,22.43
"2p",0,0,0,0
"3p",0,0,0,3.12
"4p",0,0,80.07,0
"5p",3.1,0,20.58,0
"6p",26.23,0,0,0
"7p",46.4,0,0,0
"8p",71.51,0,0,0
"9p",45.91,0,0.82,0
"10p",36.6,0,0,0
"11p",0,0,0,6.99
"12p",96.4,0,0,0
"16p",0,0,32.56,9.47
"17p",0,0,0,93.44
"18p",40.78,0,0,36.65
"19p",7.48,0,8.67,19.8
"20p",2.13,0,86.88,0
"21p",0,0,85.12,0
"Yp",0,0,99.93,0
"Xp",4.39,0,0,0
"1q",19.57,0,6.7,0
"2q",0,0,0,0
"3q",0,0,0,0
"4q",0,0,99.92,0
"5q",0,0,45.09,0
"6q",54.64,0,0,0
"7q",31.81,0,0,0
"8q",79.19,0,0,0
"9q",82.91,0,0,0
"10q",5.69,0,25.92,3.06
"11q",0,0,0,0
"12q",0,0,0,0
"13q",0.92,0,1.77,0
"14q",33.12,0,31.31,0
"15q",0.64,0,0,3.47
"16q",0,0,0,0
"17q",4.41,0,1.35,0
"18q",1.69,0,91.69,0
"19q",10.11,0,0,89.72
"20q",22.49,0,0,0
"21q",0,0,84.57,10.65
"22q",0,0,0,75.45
"Yq",0,0,100,0
"Xq",2.18,0,0,0
