"","GAIN","AMPLI","LOSS","LOH"
"1p",2.33,0,1.75,99.93
"2p",0,0,0,97.8
"3p",100,0,0,0
"4p",69.05,0,0,0
"5p",30.63,0,34.64,14.04
"6p",100,0,0,0
"7p",100,0,0,0
"8p",0,0,22.9,81.47
"9p",100,0,0,0
"10p",100,0,0,0
"11p",66.82,0,0,100
"12p",13.51,0,0,0
"16p",0,0,6.26,22.29
"17p",0,0,100,0
"18p",99.9,0,0,99.9
"19p",99.42,0,0,0
"20p",55.26,0,0,45.61
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,80.89,0
"1q",31.66,0,0,48.25
"2q",0,0,0,100
"3q",3.83,0,0,0
"4q",9.53,0,0.43,0
"5q",2.58,0,0,0
"6q",32.97,0,0,0
"7q",100,0,0,0
"8q",5.02,0,0,0
"9q",76.38,0,0,0
"10q",13.3,0,0.34,0
"11q",100,0,0,8.51
"12q",21.22,0,0,21.67
"13q",14.34,0,0,100
"14q",65.09,0,0,0
"15q",0,0,0,96.65
"16q",25.76,0,0,0
"17q",0,0,41.2,26.2
"18q",0,0,0,88.53
"19q",64.3,0,13.03,0
"20q",0,0,46.22,53.72
"21q",98.35,0,0,0
"22q",0,0,7.58,100
"Yq",0,0,0,0
"Xq",0,0,63.05,0
