"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0.73,0
"2p",97.8,0,0,0
"3p",0,0,0,100
"4p",5.1,0,0,0
"5p",99.94,0,0,0
"6p",30.99,0,16.46,16.9
"7p",3.33,0,0,0
"8p",60.14,0,0,81.47
"9p",76.84,0,23.14,61.95
"10p",0,0,0,0
"11p",7.17,0,0.82,0
"12p",0,0,0,0
"16p",1.01,0,17.8,0
"17p",99.77,0,0,47.23
"18p",100,0,0,0
"19p",46.71,0,16.59,0
"20p",100,0,0,0
"21p",0,0,0,0
"Yp",99.57,0,0,0
"Xp",5.95,0,0,0
"1q",100,0,0,0
"2q",68.22,0,1.52,56.97
"3q",68.49,0,0,0
"4q",1.78,0,0,0
"5q",50.84,0,0.44,33.12
"6q",69.47,0,0,78.76
"7q",49,0,0,22.91
"8q",100,0,0,100
"9q",99.69,0,0,96.12
"10q",6.36,0,1.75,0
"11q",100,0,0,0
"12q",15.6,0,1.75,0
"13q",24.16,0,0,0
"14q",37.56,0,9.17,0
"15q",73.51,0,0,23.17
"16q",100,0,0,6.08
"17q",100,0,0,7.64
"18q",20.31,0,0,0
"19q",99.74,0,0,0
"20q",99.81,0,0,0
"21q",45.44,0,0,0
"22q",100,0,0,0
"Yq",0,0,100,0
"Xq",35.3,0,0,0
